Client ID,Age,Gender,Annual Income,Investment Amount,Investment Preference,Transaction Frequency,Risk Tolerance,Engagement Score
8948,44,Male,176284,114247,Real Estate,10,Low,37
8949,34,Female,125660,159524,Real Estate,19,Low,58
8950,25,Male,90188,424470,Bonds,1,Low,83
8951,61,Female,76576,205505,Mutual Funds,2,Medium,32
8952,48,Male,40711,324254,Mutual Funds,11,Low,20
8953,34,Male,39515,62253,Bonds,15,High,85
8954,48,Male,181265,468400,Mutual Funds,1,Medium,79
8955,23,Male,163496,80210,Mutual Funds,9,High,81
8956,37,Male,74344,349846,Stocks,8,Medium,61
8957,69,Male,89595,97246,Stocks,1,High,57
8958,68,Male,39200,156042,Stocks,10,Low,52
8959,63,Female,184103,402010,Bonds,17,High,88
8960,58,Female,164288,34184,Mutual Funds,18,Low,85
8961,35,Female,30016,227167,Bonds,16,Medium,48
8962,30,Male,132974,479096,Bonds,2,Low,79
8963,33,Male,187450,378322,Mutual Funds,17,High,11
8964,22,Female,130927,43365,Real Estate,4,Low,30
8965,69,Female,192806,36217,Real Estate,7,Low,60
8966,61,Male,108886,10051,Mutual Funds,9,Medium,18
8967,57,Female,144817,87662,Real Estate,3,Low,92
8968,64,Female,175522,468296,Stocks,5,Medium,77
8969,61,Female,162545,148947,Mutual Funds,18,High,74
8970,37,Female,55525,337035,Bonds,17,Medium,47
8971,39,Male,189644,418208,Stocks,7,High,12
8972,67,Female,72028,122959,Bonds,14,High,50
8973,44,Female,198151,187734,Real Estate,15,Low,40
8974,57,Female,82047,262962,Mutual Funds,14,Medium,90
8975,32,Female,60110,373733,Stocks,9,High,64
8976,23,Male,131040,252135,Mutual Funds,16,Low,19
8977,33,Female,149786,63475,Stocks,19,Low,87
8978,52,Female,122424,298218,Stocks,1,High,27
8979,47,Female,163018,73052,Stocks,8,Low,52
8980,56,Female,183015,27622,Mutual Funds,18,Medium,80
8981,27,Female,45740,247531,Stocks,2,High,7
8982,63,Male,144988,381922,Stocks,4,High,63
8983,53,Female,104712,118707,Mutual Funds,1,Low,77
8984,63,Female,125402,203087,Bonds,19,High,55
8985,24,Male,67269,218946,Real Estate,11,High,76
8986,24,Female,68682,97543,Mutual Funds,6,High,91
8987,50,Male,150359,45982,Mutual Funds,19,Medium,97
8988,64,Female,185673,195141,Stocks,14,Medium,31
8989,28,Male,62850,181150,Mutual Funds,19,Medium,11
8990,61,Male,71132,122993,Mutual Funds,13,Medium,17
8991,51,Female,166876,449089,Real Estate,12,Low,66
8992,52,Male,115061,330942,Mutual Funds,10,High,67
8993,22,Female,82034,194856,Stocks,19,Medium,98
8994,49,Male,75061,157908,Real Estate,11,Low,32
8995,69,Male,188491,230854,Mutual Funds,12,Medium,24
8996,31,Female,184818,73083,Stocks,7,Low,88
8997,48,Male,108348,108227,Real Estate,8,Medium,13
8998,22,Female,186408,295274,Mutual Funds,17,Medium,22
8999,45,Male,144892,250948,Stocks,3,High,19
9000,49,Male,75952,447191,Real Estate,6,Medium,53
9001,28,Female,125996,333139,Stocks,12,Medium,94
9002,45,Female,155982,334916,Real Estate,15,Low,39
9003,21,Male,89379,419046,Mutual Funds,7,High,21
9004,22,Female,195392,333260,Bonds,6,High,87
9005,65,Female,136120,150511,Real Estate,12,Low,16
9006,23,Male,157852,140787,Mutual Funds,12,Medium,7
9007,44,Male,128111,162179,Real Estate,4,Low,84
9008,32,Female,66516,227552,Bonds,9,Medium,78
9009,58,Male,101114,495516,Stocks,17,Medium,26
9010,63,Female,152078,48394,Bonds,2,High,86
9011,54,Female,159657,360247,Bonds,5,Medium,90
9012,42,Female,91240,305809,Stocks,10,High,76
9013,28,Female,71798,253662,Bonds,6,High,31
9014,21,Female,148371,168497,Mutual Funds,6,Low,68
9015,60,Female,96473,458090,Real Estate,5,Medium,40
9016,63,Male,155811,439648,Bonds,8,Low,27
9017,50,Female,161496,135753,Real Estate,3,Low,9
9018,63,Male,139806,218850,Real Estate,14,Low,76
9019,66,Female,164123,442165,Stocks,5,Low,93
9020,21,Male,131209,351504,Bonds,15,High,92
9021,51,Male,126878,475650,Stocks,9,High,16
9022,37,Male,107774,236088,Stocks,15,High,72
9023,32,Female,57786,376033,Real Estate,19,High,13
9024,65,Male,125204,219367,Mutual Funds,16,Medium,78
9025,24,Male,162339,355748,Real Estate,8,High,60
9026,61,Female,49650,401885,Stocks,15,Medium,79
9027,63,Male,37017,84918,Bonds,11,Low,60
9028,29,Male,170921,413652,Mutual Funds,4,Medium,9
9029,62,Female,92453,220382,Mutual Funds,10,High,53
9030,44,Male,97762,172102,Bonds,10,High,32
9031,53,Male,165460,9638,Bonds,2,High,86
9032,56,Female,97958,204474,Mutual Funds,8,Low,55
9033,49,Male,107568,62000,Stocks,8,Low,25
9034,26,Male,102852,14251,Mutual Funds,9,High,41
9035,25,Male,163915,407164,Mutual Funds,2,Low,26
9036,22,Male,58015,319791,Mutual Funds,14,Medium,29
9037,32,Female,76546,355558,Stocks,2,Medium,82
9038,22,Female,81055,463939,Bonds,4,Medium,36
9039,45,Female,132528,496022,Bonds,3,Medium,84
9040,43,Female,133283,244949,Bonds,14,High,97
9041,25,Male,79577,484714,Stocks,16,High,84
9042,62,Female,196241,231519,Stocks,15,Medium,3
9043,68,Female,59415,264229,Bonds,7,Medium,59
9044,61,Male,176757,324389,Real Estate,18,High,34
9045,31,Male,45963,417314,Real Estate,6,Low,6
9046,68,Male,190770,405624,Bonds,16,Medium,31
9047,55,Female,92415,480431,Real Estate,11,Low,99
9048,21,Male,86400,336213,Real Estate,2,High,32
9049,30,Male,144731,74676,Bonds,2,Medium,42
9050,58,Male,85450,331126,Bonds,14,Medium,57
9051,53,Female,116962,369490,Stocks,9,Low,73
9052,45,Female,181650,359298,Real Estate,12,Low,46
9053,37,Female,148639,353334,Real Estate,3,Low,91
9054,40,Female,58842,57203,Bonds,5,Low,88
9055,55,Female,46531,59617,Mutual Funds,9,Medium,56
9056,59,Female,163242,363455,Bonds,3,High,50
9057,65,Female,151843,373181,Stocks,18,Low,86
9058,63,Male,168369,85212,Mutual Funds,2,Low,30
9059,41,Male,34163,260752,Mutual Funds,4,High,36
9060,49,Male,70794,273149,Mutual Funds,13,Medium,26
9061,69,Female,71787,207478,Stocks,17,High,50
9062,62,Female,138248,467656,Real Estate,9,High,2
9063,49,Male,87219,184307,Bonds,19,Low,7
9064,27,Male,131243,279117,Stocks,14,High,27
9065,53,Female,140224,314120,Stocks,13,High,80
9066,66,Female,54448,466013,Mutual Funds,5,Medium,49
9067,28,Female,86437,457082,Mutual Funds,18,Low,46
9068,39,Female,58299,22804,Stocks,15,Low,93
9069,59,Female,107093,93613,Real Estate,11,Low,85
9070,44,Female,199720,460152,Mutual Funds,19,Medium,26
9071,38,Female,175168,314420,Stocks,5,Medium,82
9072,24,Female,155113,29680,Mutual Funds,7,Medium,65
9073,30,Male,129317,328111,Bonds,2,Medium,2
9074,34,Female,168463,21862,Bonds,19,Low,78
9075,27,Female,104891,92438,Bonds,16,Low,79
9076,38,Female,70286,240953,Mutual Funds,3,High,64
9077,42,Male,121353,175625,Mutual Funds,10,Medium,64
9078,46,Male,141027,407100,Real Estate,12,High,88
9079,59,Female,67595,204646,Bonds,2,Medium,60
9080,51,Male,158840,65313,Real Estate,8,High,89
9081,45,Male,92740,169033,Stocks,9,Low,9
9082,46,Male,80929,298706,Stocks,12,Low,15
9083,38,Female,62827,162137,Bonds,5,Medium,37
9084,69,Female,56209,168156,Real Estate,13,Low,6
9085,61,Female,127654,381890,Mutual Funds,5,Medium,43
9086,48,Female,138947,318182,Real Estate,15,High,45
9087,58,Female,103396,475553,Stocks,5,Medium,76
9088,60,Female,174878,419173,Real Estate,5,High,91
9089,52,Female,143254,255982,Stocks,4,High,71
9090,38,Male,186478,73116,Stocks,16,Medium,28
9091,56,Female,195432,97080,Real Estate,18,Low,52
9092,38,Female,110000,67278,Mutual Funds,10,High,76
9093,52,Female,68865,115549,Stocks,3,Low,35
9094,66,Female,167530,430670,Real Estate,10,High,66
9095,35,Female,39151,116937,Stocks,13,High,26
9096,42,Female,160759,320940,Bonds,3,High,20
9097,26,Female,102024,147349,Mutual Funds,4,High,89
9098,45,Female,185613,241999,Bonds,13,Medium,62
9099,51,Male,154001,365668,Stocks,14,High,85
9100,31,Male,182875,71411,Mutual Funds,4,Low,1
9101,27,Female,73183,213262,Real Estate,12,Low,92
9102,24,Female,92323,196141,Real Estate,16,Medium,53
9103,61,Male,153978,71732,Mutual Funds,10,High,77
9104,47,Female,120254,187933,Bonds,17,Medium,30
9105,24,Female,172242,266200,Bonds,7,Low,60
9106,68,Male,77284,447703,Mutual Funds,4,High,10
9107,45,Female,170332,439400,Real Estate,12,Low,22
9108,24,Female,168708,290542,Mutual Funds,10,Medium,29
9109,41,Female,132491,84906,Bonds,2,Medium,69
9110,34,Male,66108,33517,Stocks,14,Low,8
9111,32,Male,45941,361539,Real Estate,8,High,53
9112,47,Female,189427,202855,Mutual Funds,10,High,11
9113,52,Male,102836,291708,Stocks,6,Low,26
9114,62,Male,117719,392714,Bonds,2,Low,19
9115,42,Male,194805,254717,Real Estate,14,High,19
9116,52,Female,37444,378698,Mutual Funds,11,Low,30
9117,62,Male,121291,12111,Bonds,2,Medium,36
9118,37,Male,118598,419189,Mutual Funds,4,High,42
9119,69,Male,175682,105190,Mutual Funds,6,High,56
9120,49,Female,96036,136382,Real Estate,4,Medium,9
9121,45,Male,34554,474512,Bonds,5,Low,7
9122,35,Male,55545,154060,Bonds,6,High,18
9123,32,Female,160745,158115,Stocks,9,High,9
9124,58,Male,91971,451350,Bonds,16,High,6
9125,52,Male,76059,357624,Bonds,11,Low,70
9126,45,Male,167843,106850,Real Estate,11,High,45
9127,67,Female,99468,453542,Stocks,10,Low,22
9128,20,Female,56055,398018,Real Estate,1,Medium,81
9129,68,Male,198274,239727,Bonds,17,Low,79
9130,57,Male,188772,94937,Stocks,8,Low,73
9131,21,Male,33567,153453,Real Estate,16,Medium,70
9132,68,Male,56627,300408,Stocks,6,Low,87
9133,25,Male,199640,158141,Bonds,14,Medium,81
9134,65,Male,181832,179036,Stocks,2,High,96
9135,69,Female,191057,202806,Stocks,9,Medium,32
9136,57,Male,109944,113841,Stocks,4,Medium,67
9137,61,Male,125368,273054,Bonds,19,High,16
9138,43,Male,70785,76020,Bonds,17,High,2
9139,37,Female,196655,444381,Stocks,1,Low,67
9140,46,Male,194810,202184,Real Estate,2,Low,41
9141,60,Female,54204,253920,Real Estate,17,Low,51
9142,27,Male,46643,299965,Bonds,2,High,14
9143,47,Male,100561,381437,Mutual Funds,3,High,78
9144,29,Male,67126,442608,Real Estate,4,High,94
9145,36,Male,88126,446819,Stocks,13,Low,49
9146,48,Male,112424,136065,Mutual Funds,12,High,49
9147,25,Male,154453,300140,Bonds,5,High,27
9148,33,Female,75258,358034,Real Estate,14,Medium,81
9149,41,Male,64527,100765,Mutual Funds,6,Medium,39
9150,25,Male,53898,267069,Bonds,1,High,73
9151,45,Male,33794,213630,Bonds,16,Low,36
9152,58,Female,175770,202592,Stocks,6,Medium,10
9153,31,Male,173404,476412,Real Estate,13,High,93
9154,54,Female,39593,30044,Mutual Funds,13,Medium,4
9155,33,Male,88132,482603,Stocks,11,Medium,85
9156,41,Male,150973,309953,Real Estate,16,Low,2
9157,42,Female,131633,169371,Mutual Funds,14,High,79
9158,67,Female,41036,346391,Bonds,11,High,28
9159,26,Male,124097,212835,Bonds,5,Low,89
9160,59,Female,83164,198719,Real Estate,10,Low,26
9161,69,Female,180423,209636,Stocks,15,Low,73
9162,44,Male,88413,349625,Mutual Funds,7,High,30
9163,32,Male,48059,300001,Mutual Funds,3,Medium,9
9164,40,Male,57188,43503,Bonds,11,High,1
9165,60,Female,128591,201289,Real Estate,9,High,56
9166,29,Male,111795,162054,Stocks,10,Low,56
9167,28,Male,41829,263416,Bonds,4,Low,76
9168,34,Female,103673,368593,Bonds,18,Low,61
9169,21,Female,54502,465044,Stocks,14,High,45
9170,44,Male,188276,320406,Mutual Funds,9,Low,13
9171,32,Female,31265,422096,Mutual Funds,16,Low,14
9172,53,Female,196823,365218,Real Estate,2,Medium,10
9173,53,Female,185387,274703,Bonds,7,Medium,17
9174,54,Male,77457,41549,Real Estate,5,Low,17
9175,57,Male,76875,123755,Mutual Funds,17,Medium,31
9176,22,Male,90359,385337,Stocks,11,High,46
9177,61,Female,136334,302303,Mutual Funds,4,Medium,49
9178,25,Male,152950,186442,Mutual Funds,17,Low,90
9179,67,Male,194451,64289,Bonds,5,High,99
9180,68,Female,94102,223147,Mutual Funds,4,High,75
9181,38,Female,131827,83740,Real Estate,10,Medium,80
9182,22,Male,122688,269396,Stocks,3,Low,93
9183,37,Female,89469,238267,Bonds,6,Low,18
9184,58,Male,125789,145938,Stocks,8,Medium,75
9185,28,Male,195468,382607,Real Estate,5,Medium,11
9186,31,Male,43176,264128,Real Estate,8,Medium,73
9187,24,Female,95036,174069,Mutual Funds,10,Low,89
9188,22,Female,37907,132661,Real Estate,19,Medium,55
9189,30,Male,33372,262519,Mutual Funds,4,Medium,96
9190,49,Male,188644,130645,Bonds,6,Medium,98
9191,23,Male,54592,488552,Stocks,3,Low,3
9192,24,Male,174174,12553,Mutual Funds,4,High,78
9193,20,Female,138093,168903,Mutual Funds,4,Low,89
9194,46,Male,186714,72323,Bonds,5,Low,16
9195,47,Male,33139,257851,Real Estate,15,High,9
9196,48,Female,107179,386888,Mutual Funds,16,Low,68
9197,37,Male,48643,49810,Real Estate,6,High,45
9198,31,Male,134425,373517,Mutual Funds,18,High,2
9199,32,Male,90117,63719,Real Estate,12,High,89
9200,60,Male,189852,409942,Mutual Funds,7,High,22
9201,21,Male,136485,467667,Stocks,12,Low,69
9202,56,Female,143607,445639,Stocks,14,High,49
9203,64,Female,90332,247020,Stocks,13,Medium,21
9204,35,Female,60632,398308,Mutual Funds,11,High,74
9205,67,Female,199565,212542,Real Estate,11,High,87
9206,43,Male,190480,297139,Bonds,2,Low,91
9207,54,Female,117157,234077,Bonds,14,Medium,94
9208,41,Female,187011,199029,Bonds,15,High,55
9209,55,Female,66843,137749,Stocks,1,Medium,4
9210,30,Female,68930,360922,Stocks,12,High,58
9211,65,Female,190942,289036,Stocks,14,Low,70
9212,48,Female,135940,420330,Real Estate,18,Medium,59
9213,54,Female,88103,434848,Stocks,3,Medium,26
9214,67,Female,70770,32057,Real Estate,12,Low,74
9215,34,Male,141757,198637,Real Estate,5,Low,69
9216,50,Female,60158,255696,Real Estate,3,Low,39
9217,61,Male,118992,121089,Mutual Funds,7,Low,1
9218,60,Female,77401,377596,Bonds,16,Medium,57
9219,62,Female,174064,65753,Real Estate,17,Low,98
9220,35,Female,186462,180103,Bonds,8,Medium,48
9221,29,Male,75858,448265,Real Estate,15,High,72
9222,68,Male,177828,327419,Real Estate,15,High,21
9223,51,Female,183043,183953,Stocks,8,Low,31
9224,21,Male,168143,188937,Bonds,11,Low,58
9225,43,Female,114811,122819,Real Estate,10,Medium,47
9226,42,Male,159970,233140,Bonds,18,Medium,23
9227,21,Male,36586,186756,Stocks,9,High,75
9228,57,Male,49703,453903,Real Estate,16,Medium,80
9229,50,Female,106177,80705,Stocks,1,Low,91
9230,59,Male,66735,61438,Real Estate,6,High,7
9231,45,Male,128525,367246,Stocks,2,High,49
9232,48,Female,69648,62314,Stocks,13,Low,88
9233,22,Male,173201,448719,Mutual Funds,6,Medium,96
9234,33,Female,66656,297884,Real Estate,9,Low,99
9235,44,Female,190737,444392,Real Estate,14,Medium,31
9236,67,Male,174571,408246,Real Estate,7,High,47
9237,20,Female,105888,212360,Bonds,5,Low,93
9238,22,Male,49654,405267,Mutual Funds,7,High,68
9239,45,Male,160117,61010,Bonds,3,High,35
9240,37,Female,116613,130871,Real Estate,13,Low,75
9241,28,Male,48982,113159,Mutual Funds,12,High,34
9242,57,Male,129970,277733,Stocks,6,Medium,58
9243,42,Female,111848,278539,Mutual Funds,2,Low,15
9244,40,Female,139577,148905,Stocks,15,Medium,78
9245,20,Male,109874,333278,Real Estate,15,Medium,85
9246,40,Female,60173,215975,Real Estate,18,Medium,71
9247,46,Female,156765,154500,Stocks,17,Low,81
9248,61,Female,67525,414858,Mutual Funds,3,Medium,42
9249,25,Female,57328,91491,Bonds,3,Low,18
9250,63,Male,172432,438987,Mutual Funds,9,Medium,78
9251,55,Male,146242,126656,Stocks,10,Low,38
9252,47,Female,134419,408313,Stocks,12,Medium,64
9253,64,Male,52625,261971,Bonds,1,High,29
9254,36,Female,137576,476959,Bonds,4,Medium,10
9255,59,Female,46471,355240,Bonds,5,High,17
9256,22,Male,69883,290570,Stocks,17,High,32
9257,31,Male,32703,390411,Real Estate,5,Medium,61
9258,58,Male,95524,260813,Mutual Funds,4,Medium,84
9259,31,Male,195587,115128,Bonds,15,High,81
9260,21,Female,45151,202405,Stocks,10,Low,46
9261,65,Female,79190,310607,Mutual Funds,5,Medium,71
9262,41,Male,86195,338393,Bonds,14,High,56
9263,42,Female,156559,45079,Real Estate,13,Low,61
9264,49,Male,94108,156476,Mutual Funds,19,Medium,44
9265,24,Male,179607,129805,Mutual Funds,8,Low,94
9266,28,Male,132241,338591,Stocks,12,High,38
9267,40,Female,135190,140026,Stocks,19,Medium,50
9268,30,Female,73050,375267,Stocks,19,Low,74
9269,24,Male,62976,396391,Real Estate,6,Medium,32
9270,54,Male,30599,468064,Mutual Funds,8,Low,90
9271,46,Male,89867,101411,Bonds,10,Low,53
9272,68,Male,33709,243356,Real Estate,17,Medium,48
9273,21,Female,185182,256399,Bonds,1,Medium,81
9274,43,Female,79365,322475,Bonds,19,Medium,1
9275,50,Male,35723,454147,Stocks,12,High,90
9276,52,Male,142308,23440,Bonds,2,Medium,30
9277,58,Female,188466,63407,Bonds,17,Low,9
9278,49,Male,94120,217436,Real Estate,7,Medium,33
9279,65,Female,40316,298042,Stocks,14,High,26
9280,56,Female,183694,182792,Bonds,14,High,42
9281,47,Male,185916,241478,Bonds,12,Medium,74
9282,50,Female,136276,388476,Bonds,16,Low,42
9283,30,Female,51162,50428,Mutual Funds,18,High,96
9284,42,Female,58833,282571,Mutual Funds,8,Low,39
9285,21,Female,178278,493393,Stocks,2,High,61
9286,59,Male,156515,158241,Real Estate,11,High,47
9287,60,Female,150788,366895,Stocks,1,Low,42
9288,46,Female,81747,50419,Mutual Funds,10,Low,48
9289,54,Female,120037,449281,Stocks,18,High,52
9290,21,Male,143850,249488,Real Estate,16,Low,33
9291,58,Male,148641,203559,Stocks,2,Medium,27
9292,56,Male,148519,354634,Bonds,17,Medium,43
9293,40,Female,149271,346507,Real Estate,16,High,29
9294,24,Male,85387,341645,Real Estate,19,Medium,19
9295,64,Male,55226,103632,Real Estate,5,High,82
9296,40,Male,136287,276129,Stocks,6,Low,99
9297,48,Female,167572,168713,Stocks,17,Low,28
9298,39,Male,31634,158969,Bonds,16,Medium,10
9299,57,Male,175131,181724,Real Estate,16,Low,67
9300,39,Male,145855,142045,Bonds,7,Medium,93
9301,69,Female,34076,481546,Real Estate,16,High,16
9302,44,Female,136694,471466,Mutual Funds,9,Medium,1
9303,21,Male,68210,333817,Stocks,6,Medium,82
9304,51,Male,158798,452525,Bonds,16,Low,4
9305,45,Male,187003,107776,Stocks,9,Low,69
9306,25,Female,62007,61718,Stocks,4,Low,85
9307,60,Female,183816,106578,Mutual Funds,6,Medium,4
9308,22,Male,191468,73809,Mutual Funds,14,Low,20
9309,52,Female,118619,289771,Real Estate,3,High,63
9310,20,Male,152315,57621,Mutual Funds,17,Medium,83
9311,24,Female,96038,364873,Real Estate,11,Medium,35
9312,32,Male,173828,191156,Mutual Funds,8,Medium,45
9313,38,Female,171677,20151,Mutual Funds,8,High,57
9314,31,Male,183488,80691,Bonds,4,High,24
9315,67,Female,86558,424957,Mutual Funds,15,Low,20
9316,44,Male,198559,355628,Bonds,16,Low,28
9317,54,Male,136052,436346,Mutual Funds,11,Medium,38
9318,31,Male,123079,75172,Bonds,7,Low,24
9319,49,Male,126816,239722,Stocks,18,High,84
9320,24,Female,163942,459132,Real Estate,6,Low,24
9321,53,Male,157942,195291,Mutual Funds,4,Low,70
9322,41,Female,165830,251996,Bonds,5,Medium,25
9323,58,Female,141342,102185,Mutual Funds,3,High,96
9324,32,Male,199808,114242,Bonds,6,High,81
9325,66,Male,95138,42236,Bonds,14,High,81
9326,22,Male,80250,203954,Mutual Funds,1,Low,69
9327,39,Male,147857,412200,Real Estate,14,High,17
9328,50,Female,145070,268186,Bonds,6,Low,58
9329,24,Female,70558,411279,Stocks,3,Medium,73
9330,43,Female,83092,189990,Mutual Funds,17,High,20
9331,59,Female,105121,156562,Stocks,14,Medium,2
9332,52,Male,152140,439183,Bonds,19,Low,83
9333,27,Female,160877,454688,Bonds,7,High,9
9334,43,Male,85604,262648,Mutual Funds,11,Low,63
9335,69,Male,67039,369179,Real Estate,7,High,83
9336,39,Female,99859,375213,Stocks,13,Low,68
9337,35,Female,122506,339982,Real Estate,14,Low,6
9338,69,Female,130342,420092,Stocks,11,Low,11
9339,31,Female,35461,120148,Real Estate,8,Medium,21
9340,32,Female,70831,217902,Mutual Funds,12,High,63
9341,64,Female,81137,327794,Stocks,15,Low,89
9342,61,Male,64030,138374,Mutual Funds,10,High,30
9343,58,Male,166803,417233,Real Estate,2,Low,82
9344,44,Male,51500,47311,Real Estate,13,High,89
9345,65,Female,63117,398577,Real Estate,10,Low,21
9346,51,Male,124138,305405,Mutual Funds,17,Low,23
9347,43,Male,192246,126834,Bonds,10,Medium,61
9348,67,Male,63208,22171,Bonds,6,High,30
9349,66,Male,114728,308370,Stocks,1,Medium,46
9350,63,Male,114482,296471,Mutual Funds,17,Low,60
9351,28,Male,55960,337772,Mutual Funds,1,Medium,18
9352,59,Female,171319,87473,Mutual Funds,5,Medium,62
9353,69,Female,126342,69223,Real Estate,15,Medium,97
9354,42,Female,137918,242401,Mutual Funds,1,Medium,45
9355,69,Male,144761,215425,Bonds,17,High,61
9356,32,Female,56038,80315,Stocks,14,Medium,59
9357,51,Female,188842,468268,Bonds,13,Low,35
9358,69,Male,152232,109755,Mutual Funds,11,Low,22
9359,34,Female,102485,330768,Stocks,12,Medium,24
9360,55,Male,87773,362794,Stocks,6,Medium,87
9361,68,Female,113391,412746,Mutual Funds,11,Medium,51
9362,24,Male,82633,407526,Mutual Funds,2,Low,65
9363,41,Male,152226,39281,Bonds,18,Medium,15
9364,35,Female,180636,326414,Bonds,12,High,28
9365,60,Male,179186,356489,Real Estate,15,Medium,42
9366,29,Female,62803,182176,Real Estate,9,High,20
9367,43,Male,145708,26735,Real Estate,8,Medium,43
9368,37,Female,159997,377043,Mutual Funds,18,Low,80
9369,68,Female,133838,470501,Mutual Funds,16,Low,69
9370,37,Male,53545,98173,Real Estate,10,Medium,63
9371,26,Female,92759,143077,Real Estate,12,High,43
9372,23,Female,136313,324708,Bonds,12,Low,79
9373,45,Female,106488,318640,Real Estate,10,Low,2
9374,24,Male,147805,297042,Real Estate,14,Low,88
